0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.3414395890056037,-0.2238783156077113,1.4203391064455564,0.3309658445552418,3.021113446033724,1.536459866445267,0.46399891175036984,0.14901324556604392,1.2253338893025174,-1.189302005222349,-1.0907708383972368,1.0094689002842439,-0.10599978800063536,-0.28591046978407997,0.24727627530316476,0.2630727466094764,-0.6422197012499278,0.0,-0.0006993949319210652,-0.1579890605581619
0.4480328239572984,0.10392615952288542,-1.0410958020287708,0.5053166527348975,-0.4810628237203918,1.506124817997685,0.46399891175036984,-0.5149071554708288,0.024026154692206245,0.05967326280578885,-1.0907708383972368,1.6804600452294576,-0.10599978800063536,0.13249509575359789,0.24727627530316476,0.816115426681454,0.5075342396067214,0.0,-0.47279097397856623,1.1667639316997163
1.8534672294516954,1.5244122184221378,1.4203391064455564,-2.1267469194703277,2.145569378595195,-0.7762057624079597,-1.3282715628218746,1.144893847121353,1.2253338893025174,1.3086485308339266,-1.0907708383972368,-1.0035045345513975,-0.10599978800063536,0.027893704369178422,-1.7848115034791334,0.6106995740832909,0.26115839513743944,0.0,0.7861199034791542,-0.010794283640619866
0.8991599170789567,0.8688032681609443,-1.0410958020287708,1.1104141117443365,-0.4810628237203918,1.54947661471677,-0.4321363255357524,-0.5149071554708288,1.2253338893025174,1.3086485308339266,-1.0907708383972368,-1.0035045345513975,-0.10599978800063536,0.3416978785224368,0.7377802219057885,0.2630727466094764,0.26115839513743944,0.0,1.2582114825257993,2.0499325932049683
-0.8446198082566843,-0.7702191074920391,1.4203391064455564,0.002785706673349171,1.270025311156666,1.6198006831502183,1.360134149036492,-1.0128474562484833,-1.177281579918105,1.3086485308339266,0.9167828519044259,-0.33251338960618376,-0.10599978800063536,1.8061173579043093,-1.7848115034791334,0.2630727466094764,-2.1204747680656197,0.0,0.7861199034791542,0.4307900471120062
0.08366094105134354,-0.11461015723084572,-1.0410958020287708,0.6107038469874533,-0.4810628237203918,-0.4954559398933154,-0.4321363255357524,0.4809734460844803,0.024026154692206245,0.05967326280578885,0.9167828519044259,-1.0035045345513975,-0.10599978800063536,-0.28591046978407997,-1.7848115034791334,0.6106995740832909,0.6717848025862427,0.0,-0.9448825530252114,0.7251796009470902
1.671281287998718,1.742948535175869,-1.0410958020287708,-1.6111754323046037,-0.4810628237203918,1.4869289674788915,1.360134149036492,1.144893847121353,-1.177281579918105,0.05967326280578885,-1.0907708383972368,-0.33251338960618376,-0.10599978800063536,-0.3905118611684994,-1.7848115034791334,0.6106995740832909,0.26115839513743944,0.0,-0.15806325461413612,1.1667639316997163
-0.5062744884154404,-0.8794872658689047,-1.0410958020287708,-0.8233060006407124,2.145569378595195,-0.455438896768006,-1.3282715628218746,1.3108739473805713,0.024026154692206245,0.05967326280578885,0.9167828519044259,-1.0035045345513975,-0.10599978800063536,1.2831104009822119,0.8078522142775919,0.816115426681454,-2.1204747680656197,0.0,-0.0006993949319210652,-1.188352498980956
-1.5646880530470235,-0.11461015723084572,-0.2206174992039951,1.1633938649450009,2.5833414123144594,1.5142375168665765,-0.4321363255357524,-1.6767678572853562,-1.177281579918105,0.05967326280578885,-1.0907708383972368,-1.0035045345513975,-0.10599978800063536,-0.3905118611684994,-1.2943075568765097,-1.3802540741758285,0.26115839513743944,0.0,-0.0006993949319210652,-1.188352498980956
0.6215432443887055,0.7595351097840788,1.4203391064455564,-0.32191967887671014,-0.4810628237203918,-0.44159546588292,1.360134149036492,0.8129336466029167,1.2253338893025174,0.05967326280578885,0.9167828519044259,-1.0035045345513975,-0.10599978800063536,-0.3905118611684994,0.24727627530316476,-1.3802540741758285,0.6717848025862427,0.0,-0.9448825530252114,1.7555430393698843
